,IdD,NombreD,ApellidoD,FechaNacD,EdadD,GeneroD,TituloD,TelefonoD
5294,D00005295,Carlos,Agudelo,1992-07-18,30,Masculino,Maestria,0980272586
5295,D00005296,Jorge,Ortiz,1997-02-08,25,Masculino,Maestria,0985282189
5296,D00005297,María,Cáceres,1990-08-11,32,Femenino,Tecnologo,0987426826
5297,D00005298,Martha,Alfonso,1979-08-09,43,Femenino,Bachillerato,0980392828
5298,D00005299,Daniel,Molano,1977-05-06,45,Masculino,Licenciado,0981218549
5299,D00005300,Johan,López,1995-07-31,27,Masculino,Tecnologo,0989945732
5300,D00005301,Libardo,Mercado,1981-07-22,41,Masculino,Tecnologo,0983553680
5301,D00005302,Karen,Cardona,1997-02-23,25,Femenino,Licenciado,0988683935
5302,D00005303,Jeison,Morales,1990-01-01,32,Masculino,Licenciado,0980989921
5303,D00005304,Alfredo,Muñoz,1993-06-01,29,Masculino,Maestria,0982569835
5304,D00005305,Johan,Mejía,1993-02-18,29,Masculino,Bachillerato,0984834042
5305,D00005306,Edgardo,Corredor,1979-02-05,43,Masculino,Bachillerato,0983813018
5306,D00005307,Nelson,Arteaga,1985-10-28,37,Masculino,Bachillerato,0987108274
5307,D00005308,Julio,Reyes,1996-09-06,26,Masculino,Licenciado,0988207030
5308,D00005309,Luis,Vásquez,1977-03-20,45,Masculino,Licenciado,0982469387
5309,D00005310,Rosa,Meza,1991-06-22,31,Femenino,Licenciado,0983627087
5310,D00005311,Diego,González,1982-06-08,40,Masculino,Doctorado,0984178448
5311,D00005312,Sonia,Soto,1974-09-19,48,Femenino,Licenciado,0981648054
5312,D00005313,Álvaro,Ríos,1975-06-23,47,Masculino,Bachillerato,0988514376
5313,D00005314,Alejandro,Mejía,1995-12-18,26,Masculino,Tecnologo,0983809547
5314,D00005315,David,Guevara,1989-03-04,33,Masculino,Maestria,0982112763
5315,D00005316,Manuel,Duque,1989-11-09,33,Masculino,Maestria,0985864778
5316,D00005317,Luisa,Murillo,1980-06-10,42,Femenino,Tecnologo,0984296290
5317,D00005318,Jesús,López,1994-08-06,28,Masculino,Bachillerato,0988776327
5318,D00005319,Antonio,Padilla,1996-08-04,26,Masculino,Tecnologo,0984519284
5319,D00005320,Samir,Alzate,1997-12-17,24,Masculino,Tecnologo,0985723689
5320,D00005321,Enrique,Ramírez,1995-04-06,27,Masculino,Licenciado,0987837435
5321,D00005322,María,Valencia,1992-10-16,30,Femenino,Tecnologo,0983984134
5322,D00005323,Cristina,Franco,1977-09-13,45,Femenino,Doctorado,0983558434
5323,D00005324,Jonathan,Ospina,1973-08-07,49,Masculino,Tecnologo,0989991115
5324,D00005325,Manuel,Martínez,1983-09-27,39,Masculino,Licenciado,0984737654
5325,D00005326,Fernando,Pinzón,1995-09-04,27,Masculino,Bachillerato,0984953396
5326,D00005327,Albeiro,Hernández,1981-04-19,41,Masculino,Licenciado,0989227070
5327,D00005328,Carlos,González,1974-10-21,48,Masculino,Licenciado,0987472939
5328,D00005329,Carlos,Gómez,1989-09-23,33,Masculino,Bachillerato,0987444744
5329,D00005330,Fernando,Mosquera,1984-07-09,38,Masculino,Licenciado,0989773113
5330,D00005331,Camilo,López,1976-05-31,46,Masculino,Tecnologo,0980257769
5331,D00005332,Camilo,Benavides,1980-10-22,42,Masculino,Bachillerato,0982795891
5332,D00005333,Brian,Ríos,1973-01-13,49,Masculino,Licenciado,0980289351
5333,D00005334,Juan,Salazar,1988-11-24,34,Masculino,Tecnologo,0982299782
5334,D00005335,María,Gamboa,1996-07-18,26,Femenino,Licenciado,0988981926
5335,D00005336,Gerardo,Herrera,1989-04-24,33,Masculino,Bachillerato,0981432176
5336,D00005337,Juan,Meza,1996-08-30,26,Masculino,Maestria,0986405212
5337,D00005338,Ligia,Rojas,1986-05-25,36,Femenino,Tecnologo,0985186842
5338,D00005339,Diana,Torres,1983-01-29,39,Femenino,Maestria,0989913043
5339,D00005340,Stiven,Medina,1990-07-08,32,Masculino,Doctorado,0988842695
5340,D00005341,Iván,Murillo,1977-08-28,45,Masculino,Maestria,0989972140
5341,D00005342,José,Velandia,1982-05-13,40,Masculino,Maestria,0980608767
5342,D00005343,Patricia,Ramírez,1973-12-14,48,Femenino,Maestria,0986756924
5343,D00005344,Carlos,Herrera,1992-12-12,29,Masculino,Maestria,0987424731
5344,D00005345,Carolina,Tovar,1990-12-05,32,Femenino,Bachillerato,0980255149
5345,D00005346,Laura,Mosquera,1982-02-26,40,Femenino,Maestria,0988196895
5346,D00005347,Pedro,Herrera,1997-12-23,24,Masculino,Licenciado,0988436491
5347,D00005348,Gabriel,Osorio,1974-12-13,47,Masculino,Bachillerato,0988312583
5348,D00005349,Hernán,Bedoya,1983-12-30,38,Masculino,Licenciado,0986264852
5349,D00005350,Andrea,Montes,1997-07-15,25,Femenino,Tecnologo,0983677613
5350,D00005351,Juan,Rincón,1978-11-28,44,Masculino,Bachillerato,0985104573
5351,D00005352,José,Cáceres,1983-06-01,39,Masculino,Licenciado,0982313568
5352,D00005353,Daniel,Jiménez,1982-10-24,40,Masculino,Bachillerato,0983833245
5353,D00005354,Fernanda,Moreno,1974-09-15,48,Femenino,Maestria,0987188753
5354,D00005355,Jacqueline,Vega,1983-11-01,39,Femenino,Licenciado,0981538073
5355,D00005356,Jesús,Rubio,1973-11-13,49,Masculino,Licenciado,0985909534
5356,D00005357,Deisy,Bolívar,1990-06-28,32,Femenino,Maestria,0988581145
5357,D00005358,Lizeth,Murillo,1986-07-23,36,Femenino,Bachillerato,0980204323
5358,D00005359,Walter,Murillo,1996-05-05,26,Masculino,Doctorado,0987681869
5359,D00005360,David,Fernández,1994-09-09,28,Masculino,Tecnologo,0986469439
5360,D00005361,Nohora,Ríos,1973-02-08,49,Femenino,Maestria,0989149691
5361,D00005362,Vilma,Hernández,1995-08-22,27,Femenino,Bachillerato,0984966549
5362,D00005363,Rubén,Castañeda,1986-12-17,35,Masculino,Tecnologo,0983706599
5363,D00005364,Alexandra,Orjuela,1997-11-15,25,Femenino,Doctorado,0985334323
5364,D00005365,Sofía,Barrios,1985-03-21,37,Femenino,Bachillerato,0983961250
5365,D00005366,Marcela,Londoño,1974-03-03,48,Femenino,Tecnologo,0984129439
5366,D00005367,Gonzalo,Suárez,1979-08-17,43,Masculino,Tecnologo,0981969287
5367,D00005368,José,Padilla,1979-01-03,43,Masculino,Maestria,0987458178
5368,D00005369,Fernando,Gutiérrez,1981-10-02,41,Masculino,Licenciado,0980314877
5369,D00005370,Eduardo,Caicedo,1975-08-16,47,Masculino,Licenciado,0983491334
5370,D00005371,Miguel,Jiménez,1995-06-06,27,Masculino,Maestria,0980375413
5371,D00005372,Héctor,Marín,1979-08-27,43,Masculino,Maestria,0986798998
5372,D00005373,Javier,Pérez,1995-04-07,27,Masculino,Maestria,0982197353
5373,D00005374,Jefferson,Ayala,1997-08-23,25,Masculino,Doctorado,0982594934
5374,D00005375,Jesús,Cortés,1997-06-29,25,Masculino,Bachillerato,0982198938
5375,D00005376,Carmen,Galvis,1979-07-12,43,Femenino,Maestria,0982171522
5376,D00005377,Cecilia,Jiménez,1989-08-29,33,Femenino,Licenciado,0986437239
5377,D00005378,Antonio,Díaz,1997-12-29,24,Masculino,Licenciado,0983909857
5378,D00005379,Leticia,Palacios,1996-01-21,26,Femenino,Maestria,0982151352
5379,D00005380,Edward,Ortega,1984-09-06,38,Masculino,Licenciado,0988438674
5380,D00005381,Javier,Erazo,1995-11-14,27,Masculino,Tecnologo,0984949029
5381,D00005382,Alfonso,Cortés,1980-04-17,42,Masculino,Licenciado,0980102670
5382,D00005383,Nelly,Pardo,1975-09-17,47,Femenino,Licenciado,0982106991
5383,D00005384,Carlos,Palacios,1975-08-23,47,Masculino,Bachillerato,0984757323
5384,D00005385,Yuliana,Rivas,1976-07-10,46,Femenino,Bachillerato,0983642081
5385,D00005386,David,Pinzón,1980-04-03,42,Masculino,Licenciado,0985453454
5386,D00005387,Luis,Caballero,1992-07-20,30,Masculino,Maestria,0987829319
5387,D00005388,Carlos,Rodríguez,1980-03-04,42,Masculino,Maestria,0985626629
5388,D00005389,Enrique,Roa,1995-07-31,27,Masculino,Tecnologo,0989229645
5389,D00005390,Adriana,Cárdenas,1981-12-03,41,Femenino,Licenciado,0986447489
5390,D00005391,Lucía,López,1989-11-02,33,Femenino,Tecnologo,0982606441
5391,D00005392,Inés,Pardo,1990-09-12,32,Femenino,Maestria,0981184773
5392,D00005393,Alejandro,Marín,1992-08-26,30,Masculino,Licenciado,0988796249
5393,D00005394,José,Díaz,1982-11-08,40,Masculino,Bachillerato,0989491037
5394,D00005395,Edgar,Campo,1995-09-09,27,Masculino,Licenciado,0988672096
5395,D00005396,Augusto,Rincón,1992-04-22,30,Masculino,Licenciado,0986562060
5396,D00005397,Vicente,Romero,1978-11-28,44,Masculino,Licenciado,0988838118
5397,D00005398,Rosa,Gómez,1982-06-22,40,Femenino,Bachillerato,0985234587
5398,D00005399,Jackeline,Herrera,1976-02-13,46,Femenino,Tecnologo,0988108568
5399,D00005400,Edgardo,Castillo,1997-10-28,25,Masculino,Bachillerato,0984731469
5400,D00005401,Jhonatan,Palacio,1989-05-01,33,Masculino,Bachillerato,0986283429
5401,D00005402,Mario,Mejía,1979-02-19,43,Masculino,Bachillerato,0985237348
5402,D00005403,Nelson,Jaramillo,1984-09-24,38,Masculino,Doctorado,0983522395
5403,D00005404,Blanca,Betancur,1973-04-11,49,Femenino,Licenciado,0986985172
5404,D00005405,Emilio,Peña,1974-11-27,48,Masculino,Licenciado,0986196944
5405,D00005406,Néstor,Castillo,1995-07-23,27,Masculino,Maestria,0986126353
5406,D00005407,Saúl,Valderrama,1996-12-22,25,Masculino,Bachillerato,0983161482
5407,D00005408,Santiago,González,1990-03-23,32,Masculino,Licenciado,0984576015
5408,D00005409,Luis,Osorio,1995-05-15,27,Masculino,Maestria,0986713195
5409,D00005410,Óscar,Hernández,1981-08-20,41,Masculino,Doctorado,0988836444
5410,D00005411,Cecilia,Jaramillo,1991-09-25,31,Femenino,Tecnologo,0980323447
5411,D00005412,Guillermo,Díaz,1976-05-16,46,Masculino,Tecnologo,0981367440
5412,D00005413,Lorena,Narváez,1974-08-20,48,Femenino,Tecnologo,0983683189
5413,D00005414,Luz,Quiroz,1982-06-14,40,Femenino,Doctorado,0984307916
5414,D00005415,Ricardo,Daza,1996-11-24,26,Masculino,Bachillerato,0989295768
5415,D00005416,Jhon,Ramírez,1989-08-30,33,Masculino,Licenciado,0980408496
5416,D00005417,Jorge,Castro,1975-09-08,47,Masculino,Bachillerato,0984763735
5417,D00005418,Armando,Vargas,1993-09-01,29,Masculino,Licenciado,0985458416
5418,D00005419,María,Maldonado,1991-04-17,31,Femenino,Licenciado,0988749993
5419,D00005420,Liliana,Rueda,1992-07-14,30,Femenino,Bachillerato,0989347332
5420,D00005421,John,Ávila,1975-10-11,47,Masculino,Licenciado,0989902559
5421,D00005422,Mauricio,Mosquera,1974-11-01,48,Masculino,Licenciado,0986593410
5422,D00005423,Robinson,Guerra,1976-03-31,46,Masculino,Maestria,0983618876
5423,D00005424,Hernán,Peña,1976-03-28,46,Masculino,Tecnologo,0983463765
5424,D00005425,Rosario,Sánchez,1989-04-02,33,Femenino,Licenciado,0989941930
5425,D00005426,Jairo,Martínez,1985-12-28,36,Masculino,Tecnologo,0980331340
5426,D00005427,Karen,Riascos,1989-09-24,33,Femenino,Bachillerato,0982378367
5427,D00005428,Jorge,Martínez,1974-06-01,48,Masculino,Licenciado,0985638379
5428,D00005429,Guillermo,Medina,1986-02-05,36,Masculino,Doctorado,0982774458
5429,D00005430,Elena,López,1997-01-08,25,Femenino,Tecnologo,0988579473
5430,D00005431,Juan,Orozco,1975-12-04,47,Masculino,Bachillerato,0985176666
5431,D00005432,José,Pardo,1996-06-05,26,Masculino,Tecnologo,0984984880
5432,D00005433,Claudia,Gómez,1973-06-28,49,Femenino,Tecnologo,0980435885
5433,D00005434,Jessica,Garzón,1995-04-17,27,Femenino,Doctorado,0984194565
5434,D00005435,María,Angulo,1979-05-13,43,Femenino,Doctorado,0987149164
5435,D00005436,Ramón,Gamboa,1989-12-22,32,Masculino,Tecnologo,0984373094
5436,D00005437,Julio,González,1973-10-03,49,Masculino,Licenciado,0988157539
5437,D00005438,Mario,Díaz,1990-04-12,32,Masculino,Tecnologo,0987526845
5438,D00005439,Humberto,Romero,1984-08-14,38,Masculino,Bachillerato,0989993662
5439,D00005440,Doris,Cifuentes,1974-09-12,48,Femenino,Maestria,0980811196
5440,D00005441,Gloria,Gaitán,1996-05-13,26,Femenino,Maestria,0983648059
5441,D00005442,María,Rodríguez,1992-05-19,30,Femenino,Licenciado,0988896262
5442,D00005443,Constanza,Murcia,1977-04-12,45,Femenino,Bachillerato,0986851538
5443,D00005444,Dario,Rincón,1979-10-18,43,Masculino,Tecnologo,0983187976
5444,D00005445,Fabiola,Acosta,1989-03-25,33,Femenino,Tecnologo,0987442858
5445,D00005446,Luis,Ríos,1994-03-28,28,Masculino,Licenciado,0981493953
5446,D00005447,Julieth,Mena,1973-12-09,48,Femenino,Tecnologo,0982172142
5447,D00005448,Javier,Chacón,1993-10-20,29,Masculino,Tecnologo,0980551731
5448,D00005449,Yeison,Gutiérrez,1975-12-27,46,Masculino,Bachillerato,0985998095
5449,D00005450,Marcela,Rodríguez,1986-06-20,36,Femenino,Bachillerato,0981522734
5450,D00005451,Wilson,Martínez,1981-07-11,41,Masculino,Bachillerato,0985906191
5451,D00005452,Cindy,Ramos,1991-05-26,31,Femenino,Maestria,0982732739
5452,D00005453,Antonia,Ramírez,1986-05-13,36,Femenino,Maestria,0989295195
5453,D00005454,Rosa,Vargas,1990-10-13,32,Femenino,Bachillerato,0980192417
5454,D00005455,María,Galvis,1978-09-24,44,Femenino,Doctorado,0982281689
5455,D00005456,Andrea,Sandoval,1978-03-12,44,Femenino,Bachillerato,0984938037
5456,D00005457,Arturo,López,1995-08-31,27,Masculino,Tecnologo,0985837924
5457,D00005458,Didier,Villa,1973-06-29,49,Masculino,Maestria,0981755937
5458,D00005459,Nancy,Valencia,1989-01-25,33,Femenino,Maestria,0980545363
5459,D00005460,Carlos,González,1983-07-06,39,Masculino,Maestria,0986648833
5460,D00005461,José,Orozco,1975-05-27,47,Masculino,Tecnologo,0985994099
5461,D00005462,Álvaro,Salcedo,1976-03-08,46,Masculino,Licenciado,0987624470
5462,D00005463,María,Herrera,1983-08-24,39,Femenino,Maestria,0985451646
5463,D00005464,Nicolás,Ballesteros,1974-12-16,47,Masculino,Doctorado,0983319952
5464,D00005465,José,Guerrero,1995-03-25,27,Masculino,Licenciado,0985675548
5465,D00005466,Freddy,Gómez,1982-11-15,40,Masculino,Bachillerato,0983241950
5466,D00005467,José,Vargas,1997-01-05,25,Masculino,Licenciado,0981947221
5467,D00005468,Jorge,Orozco,1980-03-07,42,Masculino,Maestria,0988877888
5468,D00005469,María,Villa,1994-11-28,28,Femenino,Bachillerato,0988384969
5469,D00005470,Blanca,Becerra,1977-06-23,45,Femenino,Bachillerato,0988341661
5470,D00005471,William,Barrera,1974-04-15,48,Masculino,Maestria,0985868272
5471,D00005472,Enrique,Forero,1979-09-19,43,Masculino,Maestria,0983675437
5472,D00005473,María,Valencia,1995-12-23,26,Femenino,Tecnologo,0981888067
5473,D00005474,Gabriela,Herrera,1991-05-23,31,Femenino,Bachillerato,0984632869
5474,D00005475,Miguel,Ramírez,1978-07-14,44,Masculino,Maestria,0989187094
5475,D00005476,James,Ramírez,1973-08-16,49,Masculino,Doctorado,0989512376
5476,D00005477,Mauricio,Ortega,1980-04-22,42,Masculino,Tecnologo,0989991445
5477,D00005478,Erika,León,1983-05-22,39,Femenino,Licenciado,0987549591
5478,D00005479,Eduardo,Torres,1988-01-22,34,Masculino,Bachillerato,0985495467
5479,D00005480,Mauricio,Medina,1995-04-11,27,Masculino,Maestria,0982508799
5480,D00005481,Jorge,Martínez,1985-10-25,37,Masculino,Maestria,0987705252
5481,D00005482,Doris,Amaya,1983-07-14,39,Femenino,Licenciado,0982116650
5482,D00005483,Fredy,Gutiérrez,1996-11-03,26,Masculino,Licenciado,0983827460
5483,D00005484,Yeimy,Ramírez,1996-06-30,26,Femenino,Bachillerato,0984137977
5484,D00005485,Eugenia,Flórez,1973-07-22,49,Femenino,Maestria,0983213148
5485,D00005486,Mario,Arroyo,1981-05-10,41,Masculino,Tecnologo,0983617291
5486,D00005487,Andrés,Ortiz,1974-08-09,48,Masculino,Licenciado,0982618398
5487,D00005488,Fabio,Rengifo,1978-08-18,44,Masculino,Maestria,0984898341
5488,D00005489,Adriana,Sandoval,1974-01-26,48,Femenino,Bachillerato,0985829471
5489,D00005490,Alexander,Osorio,1973-04-11,49,Masculino,Bachillerato,0989197978
5490,D00005491,Felipe,Ruiz,1973-08-12,49,Masculino,Bachillerato,0980778712
5491,D00005492,Nelson,Arias,1988-06-24,34,Masculino,Maestria,0980369116
5492,D00005493,Angélica,Hernández,1981-02-21,41,Femenino,Tecnologo,0981916613
5493,D00005494,Miguel,Bernal,1987-12-27,34,Masculino,Maestria,0981253451
5494,D00005495,Marcela,Carvajal,1980-09-21,42,Femenino,Bachillerato,0988576094
5495,D00005496,Nelly,Arias,1987-07-08,35,Femenino,Tecnologo,0984199889
5496,D00005497,Diana,Yepes,1984-10-26,38,Femenino,Tecnologo,0989333458
5497,D00005498,Johan,Serna,1973-04-27,49,Masculino,Bachillerato,0988181111
5498,D00005499,Adolfo,Pérez,1977-05-29,45,Masculino,Bachillerato,0984892853
5499,D00005500,Manuel,Carvajal,1979-08-03,43,Masculino,Bachillerato,0985453435
5500,D00005501,María,Ortiz,1982-10-25,40,Femenino,Doctorado,0988533115
5501,D00005502,Jhon,Mosquera,1988-04-15,34,Masculino,Doctorado,0982429856
5502,D00005503,Claudia,Sierra,1977-09-16,45,Femenino,Tecnologo,0984417085
5503,D00005504,Milena,Obando,1989-08-22,33,Femenino,Doctorado,0985845969
5504,D00005505,Luis,Martínez,1977-11-23,45,Masculino,Licenciado,0982707121
5505,D00005506,Esther,Miranda,1977-01-17,45,Femenino,Bachillerato,0988956174
5506,D00005507,Andrés,Núñez,1994-05-06,28,Masculino,Doctorado,0981884690
5507,D00005508,Victoria,Roa,1981-08-27,41,Femenino,Maestria,0980281163
5508,D00005509,Fernanda,Ramírez,1988-12-16,33,Femenino,Licenciado,0982848492
5509,D00005510,Alejandro,Rentería,1979-01-22,43,Masculino,Tecnologo,0986756791
5510,D00005511,Yair,Romero,1984-06-09,38,Masculino,Maestria,0982187612
5511,D00005512,María,Ospina,1997-11-26,25,Femenino,Maestria,0989412791
5512,D00005513,Jackeline,Duque,1986-06-20,36,Femenino,Tecnologo,0981945645
5513,D00005514,Carolina,Puentes,1986-09-22,36,Femenino,Licenciado,0989358473
5514,D00005515,María,Mejía,1991-03-16,31,Femenino,Tecnologo,0982719257
5515,D00005516,Jessica,Arboleda,1975-09-15,47,Femenino,Licenciado,0987884186
5516,D00005517,Hugo,Duarte,1979-08-17,43,Masculino,Maestria,0988594181
5517,D00005518,Ana,Hernández,1973-07-16,49,Femenino,Bachillerato,0983302997
5518,D00005519,Rosa,Guerrero,1996-08-05,26,Femenino,Bachillerato,0989237424
5519,D00005520,Blanca,Cerón,1986-11-15,36,Femenino,Licenciado,0985909499
5520,D00005521,Camilo,Morales,1996-07-26,26,Masculino,Bachillerato,0983576376
5521,D00005522,María,Rangel,1976-05-04,46,Femenino,Tecnologo,0983448839
5522,D00005523,María,Álvarez,1992-10-09,30,Femenino,Tecnologo,0984176673
5523,D00005524,José,Ramírez,1997-05-06,25,Masculino,Bachillerato,0986354822
5524,D00005525,Jairo,Carrillo,1976-11-07,46,Masculino,Tecnologo,0981449691
5525,D00005526,Víctor,Pinto,1976-07-28,46,Masculino,Licenciado,0983825982
5526,D00005527,Andrea,Gómez,1995-05-26,27,Femenino,Tecnologo,0989808215
5527,D00005528,Alirio,Gonzáles,1995-05-03,27,Masculino,Licenciado,0983279469
5528,D00005529,Nelly,Cruz,1977-07-16,45,Femenino,Tecnologo,0981911970
5529,D00005530,Jhon,Rodríguez,1996-05-18,26,Masculino,Licenciado,0988397229
5530,D00005531,Elmer,Rodríguez,1983-10-05,39,Masculino,Bachillerato,0980251964
5531,D00005532,Mónica,Bohórquez,1985-10-03,37,Femenino,Licenciado,0981554117
5532,D00005533,Sara,Zapata,1975-04-11,47,Femenino,Bachillerato,0989217926
5533,D00005534,Leandro,Miranda,1996-01-01,26,Masculino,Bachillerato,0989155825
5534,D00005535,Yulieth,Salas,1994-03-13,28,Femenino,Maestria,0983525366
5535,D00005536,Francisco,Ramírez,1983-01-16,39,Masculino,Licenciado,0981111665
5536,D00005537,Zoraida,Hernández,1989-05-31,33,Femenino,Bachillerato,0988774111
5537,D00005538,Javier,González,1973-07-05,49,Masculino,Bachillerato,0981633810
5538,D00005539,Camilo,Mendoza,1976-01-03,46,Masculino,Maestria,0984889197
5539,D00005540,Carlos,Carmona,1974-05-20,48,Masculino,Licenciado,0982728849
5540,D00005541,Gustavo,López,1979-07-10,43,Masculino,Bachillerato,0980175466
5541,D00005542,Melissa,González,1989-10-12,33,Femenino,Tecnologo,0985459982
5542,D00005543,Ariel,Luna,1986-11-11,36,Masculino,Doctorado,0981617322
5543,D00005544,Diego,Torres,1994-06-18,28,Masculino,Maestria,0982591789
5544,D00005545,Luz,Cerón,1986-03-09,36,Femenino,Maestria,0982731387
5545,D00005546,Andrea,López,1988-04-19,34,Femenino,Tecnologo,0987624422
5546,D00005547,José,Guzmán,1979-07-02,43,Masculino,Bachillerato,0988738971
5547,D00005548,Hugo,Lozano,1977-05-15,45,Masculino,Maestria,0982969248
5548,D00005549,Fernando,Calderón,1976-04-17,46,Masculino,Licenciado,0987856394
5549,D00005550,Gloria,Tovar,1995-10-06,27,Femenino,Maestria,0980646657
5550,D00005551,Andrés,Barbosa,1975-08-01,47,Masculino,Doctorado,0983526530
5551,D00005552,Gloria,Martínez,1989-12-13,32,Femenino,Tecnologo,0984668261
5552,D00005553,Kevin,Suárez,1985-09-29,37,Masculino,Bachillerato,0985743631
5553,D00005554,Alicia,Castro,1986-12-04,36,Femenino,Bachillerato,0989572913
5554,D00005555,Marlon,Villamil,1974-04-20,48,Masculino,Doctorado,0981463526
5555,D00005556,Diana,Burgos,1995-02-26,27,Femenino,Licenciado,0988602218
5556,D00005557,Liliana,Jaramillo,1995-03-09,27,Femenino,Licenciado,0985125413
5557,D00005558,Luis,Martínez,1978-12-10,43,Masculino,Maestria,0984894451
5558,D00005559,Esther,Bautista,1989-05-19,33,Femenino,Bachillerato,0982538452
