,IdE,NombreE,ApellidoE,FechaNacE,EdadE,GeneroE
6504,E00006505,Gladys,Rangel,2019-11-25,3,Femenino
6505,E00006506,Adriana,Méndez,2019-02-12,3,Femenino
6506,E00006507,Alirio,González,2020-05-16,2,Masculino
6507,E00006508,Patricia,Vásquez,2020-06-19,2,Femenino
6508,E00006509,Rosa,Osorio,2017-10-17,5,Femenino
6509,E00006510,María,Suárez,2019-08-16,3,Femenino
6510,E00006511,Omaira,Valencia,2017-10-16,5,Femenino
6511,E00006512,Omar,Ardila,2020-06-19,2,Masculino
6512,E00006513,Daniel,Zuluaga,2020-01-13,2,Masculino
6513,E00006514,Wendy,Palacios,2018-06-07,4,Femenino
6514,E00006515,Marina,García,2019-07-22,3,Femenino
6515,E00006516,Ingrid,Vega,2018-05-15,4,Femenino
6516,E00006517,David,Cuesta,2019-08-27,3,Masculino
6517,E00006518,Alejandra,Fajardo,2017-10-19,5,Femenino
6518,E00006519,José,Castro,2019-01-23,3,Masculino
6519,E00006520,Marcela,Díaz,2017-09-22,5,Femenino
6520,E00006521,Vanessa,Vanegas,2019-04-04,3,Femenino
6521,E00006522,Alberto,Jiménez,2018-02-13,4,Masculino
6522,E00006523,Fabián,Molina,2019-03-27,3,Masculino
6523,E00006524,Luis,Villamil,2020-02-19,2,Masculino
6524,E00006525,Nelson,Romero,2018-04-09,4,Masculino
6525,E00006526,Elena,Parra,2019-08-17,3,Femenino
6526,E00006527,Yadira,Sánchez,2018-01-13,4,Femenino
6527,E00006528,Adriana,Herrera,2018-06-19,4,Femenino
6528,E00006529,Fernanda,Cardona,2018-05-30,4,Femenino
6529,E00006530,Shirley,Vallejo,2020-02-12,2,Femenino
6530,E00006531,Blanca,Giraldo,2019-02-28,3,Femenino
6531,E00006532,Johanna,Mejía,2017-12-10,4,Femenino
6532,E00006533,Margarita,Guerrero,2019-06-14,3,Femenino
6533,E00006534,Aleida,Vargas,2019-05-30,3,Femenino
6534,E00006535,Gloria,Rentería,2020-02-15,2,Femenino
6535,E00006536,Luis,Mena,2020-04-14,2,Masculino
6536,E00006537,Adriana,Barrios,2018-10-23,4,Femenino
6537,E00006538,Andrés,Hernández,2017-12-10,4,Masculino
6538,E00006539,Marcela,Vélez,2019-03-04,3,Femenino
6539,E00006540,Sebastián,Jaimes,2018-07-31,4,Masculino
6540,E00006541,Maribel,Galindo,2020-06-18,2,Femenino
6541,E00006542,Miguel,Franco,2020-05-30,2,Masculino
6542,E00006543,Enrique,Núñez,2020-03-01,2,Masculino
6543,E00006544,Mónica,Contreras,2019-11-26,3,Femenino
6544,E00006545,María,Sierra,2019-08-19,3,Femenino
6545,E00006546,Iván,Valencia,2020-04-21,2,Masculino
6546,E00006547,Manuel,Sarmiento,2018-03-21,4,Masculino
6547,E00006548,Andrea,Ortiz,2018-11-08,4,Femenino
6548,E00006549,Humberto,Mora,2020-01-20,2,Masculino
6549,E00006550,Efrén,Barrera,2018-09-17,4,Masculino
6550,E00006551,Blanca,Jiménez,2019-09-10,3,Femenino
6551,E00006552,Alfonso,Salazar,2019-10-07,3,Masculino
6552,E00006553,Esteban,Pinzón,2019-02-12,3,Masculino
6553,E00006554,Mariana,Morales,2020-04-21,2,Femenino
6554,E00006555,David,Londoño,2020-03-30,2,Masculino
6555,E00006556,Miguel,Morales,2018-12-04,4,Masculino
6556,E00006557,Gerson,Zambrano,2019-12-28,2,Masculino
6557,E00006558,David,Marín,2019-01-23,3,Masculino
6558,E00006559,Rafael,Pérez,2019-01-26,3,Masculino
6559,E00006560,Paola,Ortiz,2019-05-20,3,Femenino
6560,E00006561,Ana,Martínez,2020-08-19,2,Femenino
6561,E00006562,Tulio,Rojas,2018-01-25,4,Masculino
6562,E00006563,Enrique,Vega,2019-03-17,3,Masculino
6563,E00006564,Francisco,Ríos,2019-11-08,3,Masculino
6564,E00006565,Nancy,Villegas,2019-12-19,2,Femenino
6565,E00006566,Juan,Montenegro,2019-06-11,3,Masculino
6566,E00006567,Carlos,López,2019-06-29,3,Masculino
6567,E00006568,María,Solano,2018-04-26,4,Femenino
6568,E00006569,Andrés,Muñoz,2018-07-05,4,Masculino
6569,E00006570,Manuel,Barreto,2019-07-15,3,Masculino
6570,E00006571,Andrés,Álvarez,2020-04-09,2,Masculino
6571,E00006572,Francisco,Villegas,2020-03-07,2,Masculino
6572,E00006573,Patricia,Gómez,2019-09-03,3,Femenino
6573,E00006574,Gladys,Flórez,2017-10-13,5,Femenino
6574,E00006575,Alejandro,Acosta,2019-06-16,3,Masculino
6575,E00006576,Ernesto,Espitia,2019-10-16,3,Masculino
6576,E00006577,Dario,Parra,2018-07-01,4,Masculino
6577,E00006578,Alberto,Barreto,2020-06-08,2,Masculino
6578,E00006579,Antonio,Hernández,2019-11-14,3,Masculino
6579,E00006580,Liseth,Ramírez,2018-12-23,3,Femenino
6580,E00006581,Luz,Gómez,2020-02-27,2,Femenino
6581,E00006582,Tatiana,Díaz,2018-01-04,4,Femenino
6582,E00006583,Augusto,Mosquera,2018-12-11,3,Masculino
6583,E00006584,Luis,Padilla,2019-12-07,2,Masculino
6584,E00006585,Ricardo,Vélez,2017-09-21,5,Masculino
6585,E00006586,José,Gutiérrez,2019-11-03,3,Masculino
6586,E00006587,Luis,Hernández,2019-11-21,3,Masculino
6587,E00006588,Camilo,Mosquera,2018-01-30,4,Masculino
6588,E00006589,Fanny,Caicedo,2018-11-06,4,Femenino
6589,E00006590,Alfonso,Guzmán,2017-11-03,5,Masculino
6590,E00006591,Ricardo,Velandia,2020-06-26,2,Masculino
6591,E00006592,Patricia,González,2020-05-05,2,Femenino
6592,E00006593,Adolfo,Álvarez,2020-08-17,2,Masculino
6593,E00006594,Luis,Palacios,2020-01-10,2,Masculino
6594,E00006595,Mauricio,Pacheco,2018-08-22,4,Masculino
6595,E00006596,Fernanda,Sánchez,2018-03-29,4,Femenino
6596,E00006597,Olga,López,2018-10-16,4,Femenino
6597,E00006598,Alexander,Ospina,2018-04-16,4,Masculino
6598,E00006599,Armando,Rojas,2018-04-13,4,Masculino
6599,E00006600,María,Triana,2019-04-25,3,Femenino
6600,E00006601,Jhon,Vargas,2019-11-15,3,Masculino
6601,E00006602,Andrea,Pinto,2020-02-08,2,Femenino
6602,E00006603,Gustavo,Fuentes,2019-04-17,3,Masculino
6603,E00006604,María,Arias,2017-11-23,5,Femenino
6604,E00006605,Maritza,Cárdenas,2018-04-29,4,Femenino
6605,E00006606,Ricardo,Rodríguez,2020-01-28,2,Masculino
6606,E00006607,Marcela,Trujillo,2019-01-31,3,Femenino
6607,E00006608,Jhon,Giraldo,2020-04-03,2,Masculino
6608,E00006609,Enrique,Quintero,2019-10-22,3,Masculino
6609,E00006610,Victoria,Torres,2018-06-07,4,Femenino
6610,E00006611,Nicolás,Valencia,2018-09-10,4,Masculino
6611,E00006612,Hernando,Andrade,2019-11-16,3,Masculino
6612,E00006613,Ángel,Delgado,2018-10-01,4,Masculino
6613,E00006614,Liliana,Lozano,2019-03-16,3,Femenino
6614,E00006615,Jaime,Lozano,2018-05-14,4,Masculino
6615,E00006616,Carlos,Quintero,2020-05-06,2,Masculino
6616,E00006617,María,Álvarez,2020-07-05,2,Femenino
6617,E00006618,Rafael,Álvarez,2017-09-14,5,Masculino
6618,E00006619,Alejandro,Molina,2020-03-27,2,Masculino
6619,E00006620,Andrés,Suárez,2020-02-12,2,Masculino
6620,E00006621,Carlos,Castillo,2017-09-28,5,Masculino
6621,E00006622,Martha,Ríos,2017-12-19,4,Femenino
6622,E00006623,Eduardo,Sepúlveda,2018-07-23,4,Masculino
6623,E00006624,José,Bonilla,2020-05-29,2,Masculino
6624,E00006625,Jorge,Barrios,2019-09-03,3,Masculino
6625,E00006626,Ana,Muñoz,2020-06-07,2,Femenino
6626,E00006627,Hernán,Medina,2018-03-07,4,Masculino
6627,E00006628,Héctor,Rentería,2018-01-04,4,Masculino
6628,E00006629,Martha,Guevara,2019-10-27,3,Femenino
6629,E00006630,Andrea,Ardila,2019-04-09,3,Femenino
6630,E00006631,Sandra,Muñoz,2019-11-25,3,Femenino
6631,E00006632,Edison,Jiménez,2018-03-15,4,Masculino
6632,E00006633,Doris,Villa,2019-08-21,3,Femenino
6633,E00006634,Patricia,Ortiz,2020-08-16,2,Femenino
6634,E00006635,Luz,Hurtado,2018-12-13,3,Femenino
6635,E00006636,Nicolás,Rodríguez,2019-05-11,3,Masculino
6636,E00006637,Emilse,Rojas,2020-04-14,2,Femenino
6637,E00006638,Víctor,Ortega,2019-10-14,3,Masculino
6638,E00006639,Matilde,Hernández,2018-02-12,4,Femenino
6639,E00006640,Luis,Buitrago,2017-10-31,5,Masculino
6640,E00006641,Andrey,Medina,2017-09-30,5,Masculino
6641,E00006642,Robert,Carrillo,2018-02-04,4,Masculino
6642,E00006643,Gina,Silva,2019-10-11,3,Femenino
6643,E00006644,Alejandro,Torres,2017-09-24,5,Masculino
6644,E00006645,Carlos,Salcedo,2019-01-04,3,Masculino
6645,E00006646,León,Sandoval,2017-12-31,4,Masculino
6646,E00006647,Luis,Gómez,2018-02-16,4,Masculino
6647,E00006648,William,Contreras,2020-07-14,2,Masculino
6648,E00006649,Dario,Trujillo,2018-03-30,4,Masculino
6649,E00006650,María,Perdomo,2019-02-03,3,Femenino
6650,E00006651,Andrés,Delgado,2019-08-06,3,Masculino
6651,E00006652,Lorena,Salcedo,2018-12-13,3,Femenino
6652,E00006653,Manuel,Paz,2018-10-26,4,Masculino
6653,E00006654,Carlos,Gutiérrez,2018-06-27,4,Masculino
6654,E00006655,Salvador,Sánchez,2018-02-18,4,Masculino
6655,E00006656,Yaneth,Hernández,2018-05-19,4,Femenino
6656,E00006657,Juan,Ortega,2020-02-23,2,Masculino
6657,E00006658,Eliecer,Velásquez,2018-03-12,4,Masculino
6658,E00006659,Gustavo,Rivera,2020-06-14,2,Masculino
6659,E00006660,Gilma,Gómez,2020-06-30,2,Femenino
6660,E00006661,Juan,Parra,2019-06-08,3,Masculino
6661,E00006662,Jesús,Jaimes,2018-06-12,4,Masculino
6662,E00006663,Raúl,Flórez,2020-03-02,2,Masculino
6663,E00006664,Fabián,Vargas,2018-04-30,4,Masculino
6664,E00006665,Cristina,Ángel,2018-04-23,4,Femenino
6665,E00006666,Lorena,Sandoval,2020-05-26,2,Femenino
6666,E00006667,Johan,Ospina,2019-03-09,3,Masculino
6667,E00006668,Rocío,Ríos,2020-03-25,2,Femenino
6668,E00006669,Claudia,Cárdenas,2018-12-13,3,Femenino
6669,E00006670,Juan,Ortiz,2020-08-11,2,Masculino
6670,E00006671,Milena,Jiménez,2017-11-01,5,Femenino
6671,E00006672,Víctor,Hernández,2020-01-28,2,Masculino
6672,E00006673,Ignacio,Calderón,2020-06-04,2,Masculino
6673,E00006674,Lizeth,Gómez,2018-10-23,4,Femenino
6674,E00006675,César,Caicedo,2017-11-20,5,Masculino
6675,E00006676,Javier,Guerrero,2018-04-30,4,Masculino
6676,E00006677,Magnolia,Sepúlveda,2020-06-10,2,Femenino
6677,E00006678,Edilberto,González,2017-11-07,5,Masculino
6678,E00006679,Andrés,Barbosa,2017-12-19,4,Masculino
6679,E00006680,Alberto,Valencia,2019-12-26,2,Masculino
6680,E00006681,Marco,Rojas,2017-09-08,5,Masculino
6681,E00006682,Inés,Aguilar,2019-09-22,3,Femenino
6682,E00006683,Carolina,Gómez,2018-05-12,4,Femenino
6683,E00006684,Aura,Pacheco,2018-01-06,4,Femenino
6684,E00006685,Antonio,Mejía,2019-12-29,2,Masculino
6685,E00006686,Sandra,Navarro,2020-03-06,2,Femenino
6686,E00006687,Flor,Rojas,2019-04-29,3,Femenino
6687,E00006688,Jhoan,Acosta,2019-10-14,3,Masculino
6688,E00006689,Marcos,Hernández,2018-10-17,4,Masculino
6689,E00006690,Carolina,Rodríguez,2019-06-27,3,Femenino
6690,E00006691,Ana,Herrera,2019-06-19,3,Femenino
6691,E00006692,Nelcy,Ramos,2020-08-04,2,Femenino
6692,E00006693,Esther,Arteaga,2019-10-06,3,Femenino
6693,E00006694,Elías,Jaramillo,2018-06-10,4,Masculino
6694,E00006695,Gloria,González,2020-04-20,2,Femenino
6695,E00006696,Adrián,López,2019-04-16,3,Masculino
6696,E00006697,María,Vera,2019-09-18,3,Femenino
6697,E00006698,María,Guerra,2018-10-26,4,Femenino
6698,E00006699,Rosa,Ríos,2018-05-02,4,Femenino
6699,E00006700,Luis,Narváez,2018-12-26,3,Masculino
6700,E00006701,Liliana,Caicedo,2020-03-20,2,Femenino
6701,E00006702,Gustavo,Nieto,2019-02-07,3,Masculino
6702,E00006703,Milena,Ortiz,2019-07-29,3,Femenino
6703,E00006704,Paola,Bustos,2019-12-18,2,Femenino
6704,E00006705,Andrés,Bejarano,2018-05-27,4,Masculino
6705,E00006706,Jorge,Parada,2019-05-20,3,Masculino
6706,E00006707,Cecilia,Gutiérrez,2020-03-20,2,Femenino
6707,E00006708,Juan,Cuéllar,2018-08-20,4,Masculino
6708,E00006709,Nelly,Sánchez,2018-07-04,4,Femenino
6709,E00006710,Lina,Barreto,2018-03-16,4,Femenino
6710,E00006711,Nicolás,Gómez,2020-07-27,2,Masculino
6711,E00006712,Ángela,Londoño,2018-11-07,4,Femenino
6712,E00006713,Andrés,Posada,2019-02-06,3,Masculino
6713,E00006714,Gustavo,Meza,2019-03-11,3,Masculino
6714,E00006715,Jorge,Vargas,2020-07-08,2,Masculino
6715,E00006716,Inés,Rojas,2018-04-25,4,Femenino
6716,E00006717,José,Martínez,2020-03-01,2,Masculino
6717,E00006718,Ángel,Correa,2019-02-22,3,Masculino
6718,E00006719,Juliana,Arenas,2018-09-27,4,Femenino
6719,E00006720,Esther,Ariza,2019-02-16,3,Femenino
6720,E00006721,Luis,Posada,2020-05-01,2,Masculino
6721,E00006722,Blanca,Ospina,2017-12-18,4,Femenino
6722,E00006723,José,Pérez,2019-06-22,3,Masculino
6723,E00006724,Valentina,Vargas,2019-03-25,3,Femenino
6724,E00006725,Marisol,González,2018-01-04,4,Femenino
6725,E00006726,Guillermo,Camargo,2018-01-28,4,Masculino
6726,E00006727,Yesenia,Uribe,2018-10-31,4,Femenino
6727,E00006728,Angie,Vanegas,2019-07-31,3,Femenino
6728,E00006729,Dary,Gómez,2020-02-27,2,Femenino
6729,E00006730,Diego,Paz,2019-11-26,3,Masculino
6730,E00006731,Nury,Contreras,2018-05-29,4,Femenino
6731,E00006732,Lucía,Franco,2017-12-05,5,Femenino
6732,E00006733,Rafael,Salazar,2018-05-04,4,Masculino
6733,E00006734,Lady,Delgado,2020-06-15,2,Femenino
6734,E00006735,Rocío,Mercado,2018-10-04,4,Femenino
6735,E00006736,Enrique,Rodríguez,2019-12-09,2,Masculino
6736,E00006737,Fabio,Medina,2019-12-05,3,Masculino
6737,E00006738,Cecilia,Jiménez,2018-11-09,4,Femenino
6738,E00006739,Jorge,Niño,2019-01-06,3,Masculino
6739,E00006740,Eduardo,Rodríguez,2019-02-17,3,Masculino
6740,E00006741,Patricia,Díaz,2020-05-02,2,Femenino
6741,E00006742,Luis,Henao,2019-09-28,3,Masculino
6742,E00006743,Jhon,Espinosa,2019-07-29,3,Masculino
6743,E00006744,Karol,Parra,2018-09-20,4,Femenino
6744,E00006745,Wilson,Anaya,2018-06-01,4,Masculino
6745,E00006746,Ángela,Espinosa,2020-03-03,2,Femenino
6746,E00006747,Deiby,Morales,2019-02-13,3,Masculino
6747,E00006748,José,Álvarez,2017-09-05,5,Masculino
6748,E00006749,Elena,Palacios,2020-05-11,2,Femenino
6749,E00006750,Edwar,Alzate,2019-09-30,3,Masculino
6750,E00006751,Yulieth,Montenegro,2019-10-16,3,Femenino
6751,E00006752,Laura,Moreno,2020-05-09,2,Femenino
6752,E00006753,Álvaro,Castillo,2018-10-09,4,Masculino
6753,E00006754,María,Jiménez,2019-05-23,3,Femenino
6754,E00006755,Edilma,Molina,2020-07-31,2,Femenino
6755,E00006756,José,Hernández,2020-01-27,2,Masculino
6756,E00006757,Carolina,Ayala,2020-08-11,2,Femenino
6757,E00006758,Kevin,Díaz,2018-11-25,4,Masculino
6758,E00006759,Rosa,Ortega,2018-01-11,4,Femenino
6759,E00006760,Bernardo,Méndez,2019-08-26,3,Masculino
6760,E00006761,Adolfo,Rendón,2019-10-16,3,Masculino
6761,E00006762,David,Sarmiento,2020-08-07,2,Masculino
6762,E00006763,Maira,Buitrago,2017-11-05,5,Femenino
6763,E00006764,Julio,Montoya,2018-07-05,4,Masculino
6764,E00006765,Ana,Díaz,2019-12-03,3,Femenino
6765,E00006766,Daniela,Jiménez,2020-04-08,2,Femenino
6766,E00006767,Felipe,Pacheco,2019-03-28,3,Masculino
6767,E00006768,Alberto,Prada,2017-12-31,4,Masculino
6768,E00006769,Juan,Calderón,2019-05-19,3,Masculino
6769,E00006770,Milena,Torres,2018-07-14,4,Femenino
6770,E00006771,Mercedes,Alvarado,2019-12-02,3,Femenino
6771,E00006772,Inés,Martínez,2017-10-28,5,Femenino
6772,E00006773,Julián,Martínez,2018-06-09,4,Masculino
6773,E00006774,Fernando,Oviedo,2017-10-14,5,Masculino
6774,E00006775,Rocío,Quintero,2019-09-13,3,Femenino
6775,E00006776,William,Rodríguez,2018-11-26,4,Masculino
6776,E00006777,María,Daza,2020-04-24,2,Femenino
6777,E00006778,Adriana,Álvarez,2019-02-18,3,Femenino
6778,E00006779,Nubia,Ortiz,2018-07-06,4,Femenino
6779,E00006780,José,García,2019-10-02,3,Masculino
6780,E00006781,María,Toro,2019-01-20,3,Femenino
6781,E00006782,Andrea,Cárdenas,2019-08-26,3,Femenino
6782,E00006783,Miguel,Narváez,2019-12-03,3,Masculino
6783,E00006784,Julián,Burgos,2019-01-25,3,Masculino
6784,E00006785,Rita,Bohórquez,2019-11-10,3,Femenino
6785,E00006786,Francia,Moreno,2017-12-20,4,Femenino
6786,E00006787,Ruth,Fuentes,2018-07-26,4,Femenino
6787,E00006788,Rafael,Caicedo,2020-08-17,2,Masculino
6788,E00006789,Luis,Guerrero,2018-04-07,4,Masculino
6789,E00006790,Jorge,Toro,2018-09-21,4,Masculino
6790,E00006791,Fabián,Carvajal,2018-05-02,4,Masculino
6791,E00006792,Leonardo,Herrera,2018-07-31,4,Masculino
6792,E00006793,Jesús,González,2019-06-04,3,Masculino
6793,E00006794,Jenny,Cardona,2019-03-08,3,Femenino
6794,E00006795,Víctor,Rendón,2018-10-17,4,Masculino
6795,E00006796,Laura,Salcedo,2019-02-12,3,Femenino
6796,E00006797,Harol,Pabón,2018-03-18,4,Masculino
6797,E00006798,Álvaro,Bravo,2019-07-09,3,Masculino
6798,E00006799,José,Barrera,2018-12-04,4,Masculino
6799,E00006800,Danilo,Marín,2018-05-14,4,Masculino
6800,E00006801,Jesús,Díaz,2017-12-24,4,Masculino
6801,E00006802,Vicente,Aguirre,2017-12-19,4,Masculino
6802,E00006803,Edwin,Contreras,2020-08-07,2,Masculino
6803,E00006804,Humberto,Escobar,2019-10-12,3,Masculino
6804,E00006805,Raúl,Ortiz,2019-09-30,3,Masculino
6805,E00006806,María,Navarro,2017-11-14,5,Femenino
6806,E00006807,Ángela,Cortés,2017-10-18,5,Femenino
6807,E00006808,Andrés,Sierra,2019-05-16,3,Masculino
6808,E00006809,Viviana,Pérez,2020-02-03,2,Femenino
6809,E00006810,Wilson,Pérez,2018-02-25,4,Masculino
6810,E00006811,Carlos,Perdomo,2017-12-25,4,Masculino
6811,E00006812,Jonathan,Camacho,2019-10-12,3,Masculino
6812,E00006813,Leticia,Bermúdez,2018-04-17,4,Femenino
6813,E00006814,Rodrigo,Morales,2018-12-23,3,Masculino
6814,E00006815,Rosario,Torres,2018-04-18,4,Femenino
6815,E00006816,Carlos,Castro,2020-02-16,2,Masculino
6816,E00006817,Carolina,Gómez,2020-06-25,2,Femenino
6817,E00006818,Andrés,Agudelo,2018-08-01,4,Masculino
6818,E00006819,Luz,Escobar,2020-07-06,2,Femenino
6819,E00006820,Jaime,Córdoba,2019-11-10,3,Masculino
6820,E00006821,Héctor,García,2018-04-08,4,Masculino
6821,E00006822,Pedro,Díaz,2017-12-08,4,Masculino
6822,E00006823,Luis,Vargas,2020-05-26,2,Masculino
6823,E00006824,Luis,Jaramillo,2019-05-17,3,Masculino
6824,E00006825,Iván,Arias,2020-02-02,2,Masculino
6825,E00006826,Ligia,Guerrero,2019-06-18,3,Femenino
6826,E00006827,Camilo,Burgos,2019-11-29,3,Masculino
6827,E00006828,Joel,Benítez,2018-11-20,4,Masculino
6828,E00006829,Enrique,Rodríguez,2019-06-30,3,Masculino
6829,E00006830,Edilson,Sánchez,2018-06-12,4,Masculino
6830,E00006831,Margarita,Contreras,2017-10-03,5,Femenino
6831,E00006832,María,Meza,2019-08-11,3,Femenino
6832,E00006833,Javier,Molina,2020-07-18,2,Masculino
6833,E00006834,Emiro,Maldonado,2020-08-10,2,Masculino
6834,E00006835,Andrea,Barrera,2019-11-26,3,Femenino
6835,E00006836,María,Rosero,2019-11-03,3,Femenino
6836,E00006837,Jorge,Guerra,2018-04-23,4,Masculino
6837,E00006838,Brian,Martínez,2019-01-03,3,Masculino
6838,E00006839,Andrés,Rueda,2019-12-03,3,Masculino
6839,E00006840,Ana,Cortés,2018-07-18,4,Femenino
6840,E00006841,Antonio,Vergara,2019-09-22,3,Masculino
6841,E00006842,Cecilia,Díaz,2019-01-14,3,Femenino
6842,E00006843,Luis,García,2019-04-24,3,Masculino
6843,E00006844,Carlos,Suárez,2018-01-14,4,Masculino
6844,E00006845,Alejandro,Rodríguez,2018-11-06,4,Masculino
6845,E00006846,Eugenio,Castrillón,2019-07-16,3,Masculino
6846,E00006847,Samuel,Trujillo,2020-01-27,2,Masculino
6847,E00006848,Santiago,Posada,2018-01-02,4,Masculino
6848,E00006849,Fernando,García,2020-05-06,2,Masculino
6849,E00006850,Alfonso,Carrillo,2018-06-16,4,Masculino
6850,E00006851,Eduardo,García,2019-05-02,3,Masculino
6851,E00006852,Angie,Ramírez,2020-06-06,2,Femenino
6852,E00006853,Erick,Velásquez,2020-08-28,2,Masculino
6853,E00006854,Alonso,Villa,2020-05-11,2,Masculino
6854,E00006855,Andrea,Cruz,2019-01-18,3,Femenino
6855,E00006856,Irma,Hernández,2019-03-13,3,Femenino
6856,E00006857,Luis,Velandia,2019-07-13,3,Masculino
6857,E00006858,Jesús,Álvarez,2020-01-17,2,Masculino
6858,E00006859,Fernanda,Quintero,2019-10-09,3,Femenino
6859,E00006860,Esther,Martínez,2018-01-12,4,Femenino
6860,E00006861,Mercedes,Vega,2019-02-18,3,Femenino
6861,E00006862,Estella,Naranjo,2018-07-08,4,Femenino
6862,E00006863,Felipe,Reyes,2019-11-20,3,Masculino
6863,E00006864,Aleida,Gutiérrez,2019-10-15,3,Femenino
6864,E00006865,Andrés,Duarte,2018-10-09,4,Masculino
6865,E00006866,Javier,Gómez,2017-11-22,5,Masculino
6866,E00006867,Margarita,Torres,2017-10-02,5,Femenino
6867,E00006868,Eduardo,Blanco,2019-12-22,2,Masculino
6868,E00006869,María,Carmona,2019-10-18,3,Femenino
6869,E00006870,Nelly,Ocampo,2020-01-23,2,Femenino
6870,E00006871,Dayana,Osorio,2019-06-23,3,Femenino
6871,E00006872,Carlos,Carvajal,2017-10-01,5,Masculino
6872,E00006873,Andrés,García,2018-11-03,4,Masculino
6873,E00006874,Camilo,Gómez,2019-06-30,3,Masculino
6874,E00006875,Cecilia,Delgado,2020-04-20,2,Femenino
6875,E00006876,Paola,Sánchez,2019-05-18,3,Femenino
6876,E00006877,Luis,Córdoba,2019-09-13,3,Masculino
6877,E00006878,Enrique,Sánchez,2019-03-01,3,Masculino
6878,E00006879,Yéssica,Erazo,2018-07-05,4,Femenino
6879,E00006880,Sergio,Valencia,2020-02-24,2,Masculino
6880,E00006881,Jessica,Galvis,2019-11-27,3,Femenino
6881,E00006882,Margarita,Gómez,2019-07-13,3,Femenino
6882,E00006883,Elver,Restrepo,2018-02-10,4,Masculino
6883,E00006884,Juan,Gómez,2019-02-10,3,Masculino
6884,E00006885,Laura,Narváez,2018-01-20,4,Femenino
6885,E00006886,Fabiola,Fernández,2018-05-19,4,Femenino
6886,E00006887,Diana,Bastidas,2018-12-16,3,Femenino
6887,E00006888,Inés,López,2018-10-22,4,Femenino
6888,E00006889,Omar,García,2018-09-17,4,Masculino
6889,E00006890,Milena,Barragán,2018-08-13,4,Femenino
6890,E00006891,Eduardo,Restrepo,2017-11-08,5,Masculino
6891,E00006892,José,Rodríguez,2018-06-03,4,Masculino
6892,E00006893,Felipe,Bohórquez,2018-09-28,4,Masculino
6893,E00006894,Leonardo,Caicedo,2018-10-19,4,Masculino
6894,E00006895,Stella,Fernández,2018-07-24,4,Femenino
6895,E00006896,James,Guerrero,2018-10-25,4,Masculino
6896,E00006897,Brayan,Ramírez,2018-01-28,4,Masculino
6897,E00006898,Jhoan,Bustamante,2019-02-21,3,Masculino
6898,E00006899,Nicolás,Moreno,2019-08-17,3,Masculino
6899,E00006900,Hugo,Camacho,2018-10-19,4,Masculino
6900,E00006901,Oswaldo,Flórez,2020-05-13,2,Masculino
6901,E00006902,Jairo,Murcia,2019-06-05,3,Masculino
